Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
7182	-8111.669	-8369.716	258.0472	0.7458942	1.865519	0.5949392	7.615156
7188	-8107.695	-8365.129	257.4338	0.820136	1.738778	0.501225	8.023995
7194	-8105.221	-8363.082	257.8614	0.778721	1.738778	0.6006104	7.735701
7200	-8115.86	-8373.257	257.3971	0.8325819	1.46834	0.5945695	8.060332
7206	-8110.221	-8369.054	258.8333	0.8503013	1.442948	0.6217655	7.271842
7212	-8113.228	-8372.111	258.8831	0.8218799	1.442948	0.588519	7.286181
7218	-8107.744	-8365.388	257.6432	0.7847244	1.677113	0.6685907	7.820203
7224	-8117.766	-8373.823	256.0573	0.7893568	1.677113	0.5981155	8.714279
7230	-8119.42	-8377.538	258.1183	0.8988132	1.882014	0.5828421	7.499318
7236	-8125.491	-8381.611	256.1203	0.8097024	1.707817	0.5796603	8.673616
7242	-8117.424	-8373.71	256.286	0.7225836	1.707817	0.5286145	8.673616
7248	-8122.298	-8380.299	258.0011	0.8949199	1.707817	0.6142512	7.599237
7254	-8136.072	-8395.736	259.6639	0.8994298	1.707817	0.6064305	6.7089
7260	-8116.652	-8374.913	258.2615	0.889487	1.608724	0.6064305	7.504775
7266	-8114.852	-8373.338	258.4858	0.8025575	1.608724	0.5163976	7.504775
7272	-8123.817	-8381.365	257.5476	0.7977874	1.608724	0.5163976	8.008774
7278	-8119.747	-8377.724	257.9773	0.882709	1.647751	0.5207297	7.715911
7284	-8114.963	-8373.134	258.1717	0.9236841	1.576897	0.5207297	7.616304
7290	-8109.197	-8367.891	258.6942	0.8351012	1.505343	0.5390673	7.395872
7296	-8112.468	-8370.139	257.6716	0.8502707	1.703273	0.5390673	7.861034
7302	-8116.704	-8375.075	258.3708	0.8087912	1.770144	0.5248297	7.49788
7308	-8109.341	-8366.649	257.3088	0.8392521	1.857473	0.5248297	8.019612
7314	-8115.273	-8373.835	258.5618	0.7938205	1.879832	0.5248297	7.366449
7320	-8115.111	-8373.967	258.8556	0.8334132	1.778407	0.5828942	7.173707
7326	-8113.762	-8371.877	258.1155	0.8826784	1.778407	0.5465078	7.573912
7332	-8133.8	-8392.374	258.5736	0.8486619	1.928168	0.6037569	7.250485
7338	-8128.995	-8387.881	258.886	0.8486619	1.709296	0.5700277	7.183786
7344	-8123.563	-8381.789	258.2265	0.8283079	1.709296	0.5394482	7.573635
7350	-8123.898	-8383.79	259.8918	0.9554795	1.650592	0.5952957	6.584912
7356	-8115.528	-8374.188	258.6593	0.8606266	1.691877	0.4909838	7.372674
7362	-8114.891	-8373.457	258.5665	0.8095592	1.453223	0.4909838	7.54047
7368	-8120.46	-8379.225	258.7655	0.8220806	1.609106	0.5371409	7.326509
7374	-8108.857	-8367.101	258.2446	0.8268109	1.676248	0.5773925	7.545479
7380	-8114.312	-8371.648	257.3358	0.8313212	1.691657	0.5409862	8.052821
7386	-8123.497	-8381.326	257.8298	0.7862377	1.784237	0.5636888	7.762191
7392	-8129.34	-8386.985	257.6444	0.8028022	1.606576	0.5548572	7.922904
7398	-8134.858	-8393.915	259.0568	0.8349545	1.606576	0.5423738	7.159694
7404	-8111.596	-8370.546	258.9502	0.9242815	1.68108	0.5423738	7.141552
7410	-8118.528	-8376.226	257.6987	0.7926794	1.617504	0.5213455	7.923416
7416	-8110.269	-8368.004	257.7347	0.8856624	1.994397	0.459127	7.78205
7422	-8110.091	-8368.053	257.9611	0.8299517	1.716999	0.4795743	7.764299
7428	-8118.827	-8377.783	258.9564	0.893522	1.759671	0.5572405	7.114514
7434	-8115.146	-8375.464	260.318	0.9272166	1.759671	0.5762514	6.345229
7440	-8116.857	-8375.457	258.5999	0.7970729	1.759671	0.6031956	7.321075
7446	-8118.368	-8377.396	259.0279	0.8749453	1.701212	0.5772564	7.090409
7452	-8121.554	-8380.485	258.9307	0.8527271	1.576536	0.6455925	7.147854
7458	-8118.583	-8377.139	258.556	0.7706997	1.703717	0.567059	7.407154
7464	-8114.062	-8374.829	260.7663	0.963002	1.654396	0.6062295	6.096124
7470	-8120.588	-8380.254	259.666	0.8875737	1.631648	0.6395319	6.716655
7476	-8124.583	-8384.155	259.5716	0.9616369	1.705292	0.5431385	6.777338
7482	-8109.894	-8369.542	259.6481	0.9829286	1.712148	0.5431385	6.722049
7488	-8120.389	-8379.955	259.5654	0.9664223	1.787147	0.5760767	6.722049
7494	-8113.825	-8373.535	259.7105	0.8221588	1.700206	0.6143699	6.722049
7500	-8111.07	-8368.892	257.822	0.7379405	1.98425	0.6143699	7.686441
7506	-8123.236	-8381.687	258.4504	0.6919969	1.592975	0.6427547	7.487769
7512	-8103.342	-8361.477	258.1353	0.7972789	1.613167	0.6007304	7.624496
7518	-8122.029	-8379.969	257.9408	0.8564946	1.817379	0.6007304	7.624496
7524	-8131.137	-8389.58	258.4431	0.8376521	1.589166	0.5039557	7.527056
7530	-8136.354	-8395.131	258.7763	0.805141	1.640121	0.6750808	7.211133
7536	-8129.723	-8388.757	259.0339	0.9031082	1.652252	0.535955	7.123845
7542	-8139.015	-8397.584	258.5687	0.9343547	2.01648	0.535955	7.233909
7548	-8128.242	-8387.366	259.1241	0.918099	1.907627	0.5411143	6.97442
7554	-8124.909	-8383.353	258.444	0.8329267	1.598415	0.5576919	7.479992
7560	-8131.608	-8389.635	258.0273	0.8761033	1.648117	0.5075484	7.704024
7566	-8134.023	-8393.442	259.4195	0.966853	1.523902	0.6141884	6.867252
7572	-8130.905	-8389.185	258.2806	0.8877156	1.695043	0.5423042	7.51553
7578	-8140.807	-8399.317	258.5099	0.8814929	1.634848	0.7916532	7.236321
7584	-8142.26	-8402.855	260.5943	0.8814929	1.634848	0.5564156	6.281599
7590	-8124.501	-8383.508	259.0065	0.8598151	1.521898	0.55594	7.194436
7596	-8136.984	-8395.455	258.4713	0.8812758	1.485237	0.5954951	7.452762
7602	-8148.397	-8408.509	260.112	0.9523886	1.585865	0.5553571	6.524047
7608	-8142.403	-8402.197	259.7947	0.9026198	1.585865	0.5393188	6.736038
7614	-8136.715	-8395.183	258.4687	0.9007062	1.401247	0.5393188	7.523326
7620	-8127.27	-8385.428	258.1579	0.8945812	1.511538	0.7038751	7.523326
7626	-8136.471	-8396.686	260.215	0.975331	1.909615	0.5580528	6.33887
7632	-8134.891	-8394.369	259.4783	0.9063769	1.862451	0.5442925	6.802079
7638	-8134.707	-8392.417	257.7108	0.8785026	1.876661	0.560015	7.748378
7644	-8132.01	-8390.377	258.367	0.8490332	1.876661	0.505707	7.458936
7650	-8134.703	-8393.644	258.9403	0.7784307	1.606393	0.5749017	7.225972
7656	-8122	-8378.606	256.6055	0.8616472	1.442828	0.5089037	8.546631
7662	-8124.742	-8381.902	257.1601	0.8210906	1.570858	0.6687806	8.097601
7668	-8120.323	-8378.47	258.1471	0.7426264	1.570858	0.6037456	7.660969
7674	-8125.196	-8383.792	258.5952	0.8046937	1.570858	0.6011275	7.38973
7680	-8134.719	-8392.57	257.8509	0.861043	1.774382	0.6219706	7.668554
7686	-8122.115	-8379.428	257.313	0.8216474	1.824076	0.6493079	7.939699
7692	-8115.407	-8375.264	259.8574	0.8908197	1.679551	0.6438157	6.590628
7698	-8121.927	-8379.401	257.4747	0.7929378	1.679551	0.6364246	7.928441
7704	-8117.9	-8376.907	259.0075	0.8727034	1.559222	0.6364246	7.10927
7710	-8112.825	-8370.767	257.9421	0.8824647	1.627678	0.6364246	7.649726
7716	-8119.367	-8379.297	259.9296	0.9065808	1.627678	0.5678756	6.621464
7722	-8129.616	-8388.261	258.6444	0.8571387	1.563108	0.5483195	7.380653
7728	-8117.965	-8375.794	257.8297	0.7941997	1.563108	0.5412063	7.85625
7734	-8127.895	-8384.847	256.9527	0.7823625	1.6376	0.5494444	8.295439
7740	-8130.853	-8390.652	259.7994	0.9518137	1.614424	0.4867759	6.742242
7746	-8135.751	-8393.301	257.5505	0.8611556	1.882659	0.4547238	7.933476
7752	-8132.435	-8391.026	258.5902	0.8677432	1.441288	0.4946716	7.498102
7758	-8134.37	-8392.884	258.5134	0.954583	1.441288	0.4887043	7.498102
7764	-8116.549	-8374.446	257.8979	0.8905083	1.498927	0.4887043	7.838596
7770	-8139.676	-8398.089	258.4131	0.6972822	1.5312	0.6040822	7.557786
7776	-8128.566	-8386.632	258.0661	0.843786	1.766878	0.6040822	7.578957
7782	-8122.407	-8381.259	258.8516	0.8402221	1.519304	0.6040822	7.250632
7788	-8138.073	-8395.473	257.3996	0.9731851	1.577405	0.5329681	7.99173
7794	-8133.716	-8393.92	260.2045	0.9190542	1.663543	0.5329681	6.481865
7800	-8117.208	-8376.724	259.5164	0.9029903	1.883556	0.5329681	6.785901
7806	-8136.945	-8396.388	259.4432	0.7384406	1.520622	0.5031317	7.07046
7812	-8130.733	-8388.635	257.902	0.7715515	1.729771	0.5519847	7.759883
7818	-8128.715	-8387.97	259.2558	0.9022958	1.729771	0.5914137	6.931536
7824	-8136.345	-8396.314	259.9692	0.8450687	1.640824	0.5285482	6.661439
7830	-8135.798	-8393.715	257.9169	0.8603092	1.640824	0.5179262	7.765087
7836	-8125.517	-8384.508	258.9909	0.8051362	1.663686	0.5711391	7.166306
7842	-8120.374	-8377.278	256.9038	0.8191283	1.783	0.6151686	8.198552
7848	-8112.74	-8370.086	257.3464	0.8085599	1.67696	0.4989759	8.10059
7854	-8127.633	-8386.233	258.5995	0.9904378	1.67696	0.4952521	7.336656
7860	-8135.986	-8395.171	259.1849	0.9222567	1.757098	0.4952521	7.030257
7866	-8132.315	-8390.507	258.1915	0.9165863	1.757098	0.5593769	7.511787
7872	-8128.174	-8384.613	256.4393	0.7834004	1.586512	0.4853284	8.641592
7878	-8127.374	-8383.557	256.1826	0.7526319	1.538913	0.5855659	8.72813
7884	-8122.191	-8380.023	257.8318	0.8208927	1.747637	0.4669369	7.839059
7890	-8124.216	-8382.203	257.9877	0.9230038	1.747637	0.5327485	7.642909
7896	-8125.478	-8384.296	258.8176	0.9722121	1.67336	0.6911657	7.075489
7902	-8120.294	-8378.243	257.9491	0.8335716	1.329839	0.5817106	7.832693
7908	-8116.727	-8374.568	257.8409	0.8316099	1.713489	0.5312343	7.783557
7914	-8123.249	-8381.196	257.9469	0.8029017	1.599742	0.5312343	7.783557
7920	-8124.147	-8383.286	259.1387	0.8051529	1.599742	0.5312343	7.143668
7926	-8115.983	-8374.032	258.0497	0.7733312	1.599742	0.6008143	7.688011
7932	-8122.706	-8380.73	258.0238	0.862841	1.599742	0.6008143	7.653997
7938	-8135.496	-8393.557	258.0607	0.786829	1.463127	0.6008143	7.727715
7944	-8132.065	-8390.037	257.9721	0.7987837	1.658279	0.6034953	7.692282
7950	-8126.475	-8385.587	259.112	0.8047779	1.658279	0.5595617	7.112828
7956	-8128.861	-8388.091	259.2303	0.864038	1.612939	0.5641038	7.030303
7962	-8112.823	-8372.287	259.4633	0.928756	1.612939	0.5436163	6.886934
7968	-8116.018	-8374.783	258.7652	0.7699734	1.824733	0.491249	7.317991
7974	-8115.815	-8375.505	259.6904	0.879987	1.830414	0.5346399	6.720775
7980	-8122.771	-8381.539	258.7671	0.8194118	1.749035	0.545777	7.269267
7986	-8130.489	-8389.632	259.1425	0.8254757	1.508375	0.545777	7.153488
7992	-8134.946	-8393.689	258.7429	0.9443149	1.403869	0.6193223	7.287808
7998	-8124.592	-8381.419	256.8273	0.7865156	1.505518	0.6416037	8.337957
8004	-8120.972	-8377.9	256.9282	0.8674877	1.647272	0.6416037	8.187847
8010	-8126.291	-8385.117	258.8262	0.9010295	1.647272	0.6416037	7.154605
8016	-8132.243	-8391.078	258.8349	0.8338905	1.560939	0.6416037	7.218379
8022	-8130.956	-8390.459	259.5034	0.9271512	1.711771	0.581672	6.798748
8028	-8127.691	-8385.434	257.7423	0.8878172	1.572609	0.5773421	7.819817
8034	-8118.258	-8376.069	257.8114	0.8514412	1.739119	0.4741868	7.829918
8040	-8124.432	-8382.811	258.3794	0.8594281	1.520355	0.6051423	7.492401
8046	-8132.885	-8391.233	258.3475	0.8223414	1.629424	0.5995136	7.492401
8052	-8127.33	-8385.728	258.3985	0.7763438	1.622068	0.5995136	7.492401
8058	-8127.772	-8384.136	256.3648	0.7875979	1.659064	0.534183	8.609951
8064	-8125.164	-8383.22	258.0555	0.8368809	1.414413	0.489219	7.816476
8070	-8107.115	-8365.243	258.1275	0.8120146	1.682977	0.5245574	7.657347
8076	-8103.892	-8362.636	258.7445	0.7826555	1.593223	0.6401399	7.283307
8082	-8115.961	-8374.173	258.2118	0.8087091	1.507983	0.5153889	7.687468
8088	-8121.658	-8381.01	259.3519	0.889977	1.507983	0.4779341	7.065738
8094	-8131.46	-8388.683	257.2232	0.7696392	1.557987	0.4779341	8.24966
8100	-8125.206	-8383.282	258.0765	0.8593843	1.723881	0.5246199	7.64471
8106	-8125.155	-8382.426	257.2713	0.8949838	1.572552	0.5346807	8.102213
8112	-8116.188	-8373.417	257.2294	0.7373743	1.65879	0.6285841	8.102213
8118	-8118.719	-8375.188	256.4687	0.7010453	1.65879	0.5516122	8.586432
8124	-8126.107	-8384.912	258.8043	0.8900043	1.360022	0.514136	7.388007
8130	-8123.147	-8382.489	259.3423	0.9455984	1.557952	0.56674	6.944778
8136	-8123.391	-8383.693	260.3014	0.97516	1.813348	0.4600307	6.411495
8142	-8137.057	-8395.682	258.6254	0.9656473	1.466787	0.4600307	7.448212
8148	-8128.073	-8384.867	256.794	0.7740401	1.883701	0.5469375	8.301372
8154	-8119.866	-8376.881	257.0151	0.8286586	1.867531	0.4820874	8.215944
8160	-8115.507	-8373.865	258.3576	0.8052241	1.696902	0.5651155	7.499003
8166	-8117.25	-8375.571	258.3211	0.7903399	1.696902	0.6452835	7.464437
8172	-8118.486	-8377.328	258.8419	0.9286892	1.826921	0.4612917	7.218389
8178	-8123.918	-8382.082	258.1647	0.9057828	1.529505	0.5260456	7.643241
8184	-8124.261	-8382.319	258.0572	0.8961143	1.944031	0.5260456	7.560076
8190	-8114.383	-8372.738	258.3556	0.92054	1.637471	0.5260456	7.492425
8196	-8120.479	-8377.558	257.0786	0.8321544	1.690772	0.5884472	8.151381
8202	-8131.052	-8387.956	256.9033	0.7153338	1.785767	0.5762727	8.283366
8208	-8131.51	-8388.268	256.7582	0.7207287	1.764392	0.5274312	8.405105
8214	-8110.609	-8367.415	256.806	0.7225948	1.618647	0.5677651	8.397292
8220	-8130.645	-8388.765	258.1204	0.7932414	1.776551	0.5677651	7.602336
8226	-8127.736	-8384.834	257.0971	0.8503852	1.776551	0.5286772	8.150538
8232	-8137.927	-8395.374	257.4472	0.7294441	1.59506	0.5106304	8.108805
8238	-8127.491	-8387.684	260.1931	0.8790504	1.59506	0.5106304	6.554659
8244	-8124.339	-8384.536	260.1975	0.8790504	1.59506	0.6008056	6.477247
8250	-8109.085	-8368.384	259.2996	0.8969542	1.631225	0.5707588	6.963066
8256	-8118.12	-8376.644	258.5241	0.8494693	1.438065	0.5707588	7.480089
8262	-8112.825	-8371.3	258.4751	0.8329198	1.526471	0.5707588	7.480089
8268	-8106.331	-8364.379	258.0487	0.7773096	1.718931	0.5707588	7.666888
8274	-8112.15	-8369.078	256.9285	0.8539855	1.613865	0.5707588	8.26157
8280	-8121.254	-8379.656	258.4017	0.845765	1.685757	0.5316409	7.485443
8286	-8118.765	-8377.17	258.4052	0.8695077	1.685757	0.5320641	7.470489
8292	-8116.304	-8374.475	258.1703	0.8029549	1.538756	0.5320641	7.686555
8298	-8106.46	-8365.616	259.1564	0.8560735	1.659553	0.5310238	7.08475
8304	-8105.247	-8365.156	259.9092	0.8719259	1.638668	0.5627246	6.651411
8310	-8123.697	-8383.799	260.1026	0.9758188	1.730558	0.5740269	6.447859
8316	-8124.994	-8383.595	258.6007	0.9131198	1.730558	0.7211413	7.182573
8322	-8129.763	-8388.067	258.3044	0.8097532	1.730558	0.5622813	7.515443
8328	-8125.574	-8383.886	258.3112	0.8293674	1.730558	0.5451654	7.515443
8334	-8116.522	-8373.61	257.0881	0.8802364	1.716958	0.5130833	8.173501
8340	-8110.655	-8367.848	257.1929	0.7687207	1.798123	0.5130833	8.148986
8346	-8112.083	-8370.192	258.1097	0.7307608	1.730702	0.5130833	7.703282
8352	-8115.249	-8373.285	258.0363	0.8097472	1.625387	0.5544109	7.703282
8358	-8107.248	-8365.382	258.1332	0.8206272	1.513685	0.5544109	7.688012
8364	-8124.212	-8382.496	258.2838	0.8055938	1.816285	0.599069	7.469793
8370	-8122.445	-8381.332	258.8873	0.8395124	1.477762	0.521758	7.315547
8376	-8116.382	-8375.37	258.988	0.8710934	1.553146	0.521758	7.215034
8382	-8115.153	-8373.229	258.0763	0.8147468	1.719407	0.5172818	7.676569
8388	-8120.938	-8378.717	257.7799	0.8239524	1.446252	0.5932096	7.87064
8394	-8128.448	-8385.898	257.4508	0.7827123	1.515756	0.564247	8.063735
8400	-8124.283	-8383.726	259.4434	0.8462962	2.058463	0.5306951	6.80181
8406	-8116.249	-8373.368	257.1183	0.8013295	1.691299	0.5671414	8.163368
8412	-8117.404	-8375.868	258.4642	0.8693955	1.538624	0.6109095	7.430058
8418	-8114.212	-8372.455	258.2429	0.8544735	1.793774	0.6562045	7.430058
8424	-8105.568	-8364.072	258.5046	0.7897502	1.679426	0.5709836	7.430058
8430	-8115.876	-8374.261	258.3848	0.7642193	1.676802	0.5709836	7.508872
8436	-8110.205	-8368.481	258.2757	0.8384697	1.676802	0.5944486	7.508872
8442	-8111.545	-8369.515	257.97	0.9012386	1.861055	0.4821144	7.669785
8448	-8103.334	-8362.426	259.0916	0.8511458	1.616041	0.5847248	7.094089
8454	-8114.742	-8374.607	259.865	0.9362982	1.61786	0.5699077	6.642336
8460	-8125.155	-8383.947	258.7927	0.8415375	1.610735	0.5823364	7.263755
8466	-8118.273	-8377.134	258.8609	0.8396617	1.721521	0.6174517	7.160431
8472	-8109.853	-8367.971	258.1178	0.8189619	1.775499	0.5725315	7.586471
8478	-8130.914	-8389.586	258.6718	0.83609	1.775499	0.4699586	7.368906
8484	-8135.46	-8393.015	257.5548	0.8656876	1.683072	0.5246212	7.934587
8490	-8125.024	-8381.982	256.9581	0.8585981	1.663285	0.5195681	8.267775
8496	-8127.171	-8384.789	257.618	0.9127481	1.586352	0.5358425	7.901658
8502	-8127.409	-8386.178	258.7692	0.8138389	1.586352	0.542868	7.332638
8508	-8116.716	-8375.295	258.5784	0.8651604	1.586352	0.542868	7.407471
8514	-8139.855	-8398.723	258.8683	0.8100191	1.761467	0.5924536	7.177729
8520	-8129.996	-8387.027	257.031	0.8283695	1.761467	0.665111	8.096331
8526	-8147.857	-8402.88	255.0224	0.7997124	1.761467	0.5674699	9.251344
8532	-8135.015	-8391.91	256.8953	0.8139467	1.551488	0.5671808	8.326784
8538	-8134.241	-8393.076	258.8353	0.8557454	1.882549	0.5553496	7.159767
8544	-8120.775	-8381.305	260.5304	0.9591504	1.684215	0.50214	6.302793
8550	-8147.252	-8403.771	256.519	0.866291	1.513272	0.593951	8.492503
8556	-8135.817	-8394.642	258.8241	0.8097795	1.425575	0.593951	7.327131
8562	-8116.01	-8374.56	258.5497	0.8463049	1.529567	0.5180356	7.475791
8568	-8110.786	-8369.265	258.4789	0.8446418	1.529567	0.5177321	7.514856
8574	-8114.018	-8372.999	258.981	0.820563	1.529567	0.5177321	7.258525
8580	-8122.528	-8380.615	258.0868	0.8126612	1.601056	0.5549659	7.683298
8586	-8115.014	-8372.862	257.8479	0.8165684	1.587092	0.5549659	7.814108
8592	-8108.348	-8366.152	257.8043	0.7379236	1.587092	0.5549659	7.879387
8598	-8118.042	-8375.718	257.6764	0.7464644	1.587092	0.6365927	7.879387
8604	-8100.627	-8358.995	258.3685	0.8756375	1.812372	0.4616179	7.505398
8610	-8132.333	-8391.141	258.8079	0.7567866	1.453729	0.5756964	7.367323
8616	-8118.015	-8376.7	258.6847	0.8648889	1.606608	0.6673633	7.246252
8622	-8122.181	-8379.823	257.6419	0.8668559	1.773417	0.4967643	7.879981
8628	-8124.866	-8384.443	259.5767	0.8539477	1.541219	0.5937348	6.8526
8634	-8122.847	-8379.645	256.7979	0.8284965	1.465582	0.5527248	8.415977
8640	-8101.967	-8359.05	257.0827	0.9008488	1.746436	0.6080747	8.077719
8646	-8117.841	-8376.654	258.8132	0.9004558	1.828721	0.5108762	7.203383
8652	-8115.233	-8372.746	257.5126	0.8600798	1.634052	0.5108762	7.989641
8658	-8112.954	-8372.344	259.3899	0.8543081	1.557975	0.6484122	6.904818
8664	-8116.123	-8374.892	258.7694	0.8262864	1.796496	0.508209	7.280059
8670	-8115.418	-8373.361	257.9428	0.8398517	1.796496	0.5247849	7.701336
8676	-8114.765	-8373.22	258.4547	0.8626433	1.715136	0.6391467	7.35211
8682	-8118.381	-8376.957	258.5758	0.81623	1.715136	0.7070883	7.263176
8688	-8123.622	-8381.843	258.2215	0.81623	1.574588	0.5339608	7.636749
8694	-8121.459	-8379.421	257.9611	0.8624616	1.815719	0.4722211	7.719484
8700	-8148.092	-8405.471	257.3791	0.8624616	1.769641	0.5329591	7.992559
8706	-8125.083	-8382.578	257.4953	0.7886099	1.769641	0.5066528	7.992559
8712	-8124.821	-8384.582	259.7608	0.9603601	1.409532	0.5066528	6.821437
8718	-8138.38	-8397.281	258.9013	0.9603601	1.409532	0.6563107	7.164115
8724	-8147.91	-8405.988	258.0785	0.8707405	1.723754	0.4946962	7.663688
8730	-8122.083	-8379.296	257.213	0.8400177	1.723754	0.6562736	8.01261
8736	-8116.665	-8373.279	256.6134	0.7677727	1.649301	0.6360126	8.411775
8742	-8120.3	-8376.98	256.6795	0.7677727	1.839513	0.5096379	8.411775
8748	-8117.833	-8375.266	257.4326	0.7417111	1.456113	0.6666562	8.040753
8754	-8121.849	-8379.145	257.2962	0.8286778	1.523092	0.6666562	8.040753
8760	-8108.046	-8366.345	258.2986	0.7873693	1.970588	0.5305726	7.476669
8766	-8111.075	-8368.722	257.647	0.8059851	1.57444	0.6616037	7.849696
8772	-8124.255	-8382.537	258.2827	0.8405578	1.598755	0.5856107	7.539647
8778	-8124.258	-8382.055	257.7968	0.8281729	1.598755	0.471218	7.90355
8784	-8125.668	-8384.153	258.4843	0.8176197	1.598755	0.6468099	7.397092
8790	-8128.47	-8386.95	258.48	0.8207591	1.598755	0.5219459	7.497077
8796	-8125.34	-8384.112	258.772	0.9735264	1.59078	0.6233338	7.179576
8802	-8115.911	-8373.649	257.7382	0.7782468	1.982987	0.4910539	7.811911
8808	-8122.899	-8380.801	257.902	0.8420731	1.549441	0.4910539	7.840577
8814	-8129.221	-8387.154	257.9333	0.8207429	1.910073	0.6874171	7.552744
8820	-8128.18	-8386.298	258.1177	0.8535209	1.55018	0.6365135	7.600333
8826	-8137.664	-8395.892	258.2275	0.7830873	1.482232	0.6437756	7.600333
8832	-8119.497	-8378.592	259.0946	0.9166065	1.53138	0.4875166	7.171924
8838	-8122.036	-8381.359	259.323	0.9166065	1.865464	0.4875166	6.928869
8844	-8129.332	-8388.385	259.0526	0.83186	1.85707	0.5399586	7.077049
8850	-8134.373	-8392.607	258.234	0.8725117	1.483246	0.5106314	7.655341
8856	-8129.868	-8387.509	257.6411	0.8715349	1.547563	0.5061372	7.951519
8862	-8124.551	-8381.639	257.0881	0.8879148	1.40065	0.4696622	8.328323
8868	-8108.236	-8366.889	258.6527	0.8543799	1.711171	0.5400671	7.330076
8874	-8111.564	-8370.034	258.4694	0.8225014	1.601729	0.5690661	7.461453
8880	-8118.06	-8377.182	259.1224	0.9811683	1.554618	0.5690661	7.043401
8886	-8119.199	-8380.331	261.1322	0.9780422	1.554618	0.5104548	6.006409
8892	-8107.326	-8365.247	257.9204	0.8622505	1.554618	0.6021121	7.725623
8898	-8100.82	-8359.955	259.1349	0.9433231	1.541932	0.6021121	7.035615
8904	-8113.338	-8371.995	258.6574	0.8407305	1.624971	0.5884485	7.32669
8910	-8110.341	-8368.281	257.9398	0.8411578	1.401934	0.5884485	7.797847
8916	-8133.663	-8393.278	259.6146	0.8920643	1.43545	0.6540261	6.80772
8922	-8115.195	-8373.794	258.5994	0.8244427	1.43545	0.6459128	7.396194
8928	-8115.574	-8374.032	258.4585	0.8031281	1.456024	0.6346668	7.48318
8934	-8111.074	-8369.561	258.4873	0.8603041	1.577694	0.5181439	7.48318
8940	-8110.856	-8369.249	258.3925	0.9032488	1.577694	0.5181439	7.510981
8946	-8116.467	-8374.193	257.7258	0.8316621	1.471104	0.6136816	7.869602
8952	-8130.639	-8387.472	256.8338	0.7918952	1.471104	0.4969338	8.461608
8958	-8140.836	-8398.812	257.9765	0.8403238	1.632405	0.5596938	7.711977
8964	-8115.884	-8373.441	257.5562	0.8625302	1.595363	0.5596938	7.938333
