Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
35376	-8112.844	-8372.641	259.7971	0.8386654	1.669793	0.4819855	6.788473
35382	-8107.708	-8365.986	258.2781	0.8138056	1.505033	0.5756476	7.600241
35388	-8115.74	-8373.986	258.2458	0.8357674	1.810575	0.5689422	7.499823
35394	-8116.281	-8374.782	258.5006	0.796912	1.810575	0.533593	7.413339
35400	-8119.3	-8377.37	258.0694	0.7501924	1.810575	0.533593	7.669305
35406	-8118.963	-8378.124	259.1604	0.8453255	1.609651	0.566365	7.07737
35412	-8123.032	-8382.397	259.3648	0.9487226	1.839414	0.566365	6.829929
35418	-8116.123	-8375.921	259.7983	0.8616727	1.564615	0.5527038	6.753063
35424	-8102.401	-8360.938	258.5363	0.8662603	1.709344	0.5967431	7.340803
35430	-8123.395	-8382.126	258.7312	0.8276165	1.622571	0.6020579	7.284309
35436	-8123.137	-8382.197	259.0602	0.8242191	1.723429	0.6449498	7.040103
35442	-8126.809	-8385.701	258.8923	0.9136265	1.807227	0.5910141	7.094502
35448	-8128.164	-8388.618	260.454	0.993176	1.591106	0.5627234	6.308417
35454	-8111.737	-8370.803	259.066	0.8467827	1.591106	0.5539524	7.144532
35460	-8122.804	-8380.282	257.4787	0.9085948	1.760396	0.5013972	7.945205
35466	-8117.158	-8375.941	258.7831	0.8900718	1.724498	0.5614424	7.218439
35472	-8114.374	-8373.475	259.1013	0.8491944	1.612191	0.5614424	7.110195
35478	-8139.226	-8398.72	259.4938	0.8211791	1.645356	0.5614424	6.901649
35484	-8122.726	-8382.355	259.6293	0.8272828	1.447942	0.5614424	6.901649
35490	-8116.086	-8375.631	259.5444	0.9539721	1.447942	0.5345345	6.901649
35496	-8126.472	-8385.838	259.3659	0.8928774	1.628128	0.5345345	6.960738
35502	-8130.146	-8388.713	258.5672	0.8144548	1.684441	0.5501954	7.398431
35508	-8103.217	-8362.063	258.8463	0.7601616	1.684441	0.6008405	7.237099
35514	-8119.312	-8377.449	258.1368	0.8394374	1.684441	0.5830941	7.588965
35520	-8116.252	-8374.388	258.1358	0.7399896	1.528012	0.5830941	7.700973
35526	-8122.564	-8381.758	259.194	0.8482263	1.459578	0.5830941	7.102544
35532	-8119.032	-8377.142	258.1097	0.8480669	1.640469	0.7176732	7.515735
35538	-8115.825	-8374.512	258.6871	0.8254772	1.640469	0.6599856	7.258904
35544	-8111.789	-8370.088	258.2993	0.8310876	1.640469	0.517519	7.576714
35550	-8110.809	-8368.391	257.5818	0.7952552	1.602554	0.517519	7.993225
35556	-8104.441	-8364.441	260	0.8632839	1.602554	0.5171553	6.659112
35562	-8111.866	-8368.739	256.8729	0.8481065	1.609443	0.6482883	8.236594
35568	-8113.006	-8370.155	257.1493	0.7977179	1.609443	0.6700295	8.100467
35574	-8126.359	-8383.153	256.7944	0.7541797	1.609443	0.6700295	8.312593
35580	-8139.492	-8397.447	257.955	0.7710686	1.609443	0.5767481	7.755217
35586	-8141.375	-8399.433	258.0583	0.7710686	1.500304	0.5599707	7.755217
35592	-8132.39	-8389.763	257.3732	0.7710686	1.750981	0.5599707	8.028478
35598	-8134.879	-8393.759	258.8807	0.8825263	1.820169	0.5599707	7.13804
35604	-8130.429	-8390.267	259.838	0.9463012	1.781763	0.486579	6.66425
35610	-8142.398	-8399.593	257.1955	0.6711833	1.374313	0.5405557	8.335464
35616	-8136.44	-8393.222	256.7814	0.7652665	1.571123	0.5594161	8.412082
35622	-8129.295	-8387.783	258.4883	0.9003891	1.571123	0.5454853	7.44046
35628	-8118.155	-8375.598	257.4422	0.7814649	1.571123	0.5656575	8.04664
35634	-8110.152	-8369.075	258.923	0.8868166	1.829908	0.5618973	7.108111
35640	-8116.635	-8375.679	259.0442	0.9414807	1.829908	0.5618973	7.013484
35646	-8130.58	-8388.751	258.1709	0.9058867	1.627303	0.5618973	7.572973
35652	-8138.22	-8397.483	259.2631	0.9893895	1.692972	0.425787	7.040258
35658	-8123.806	-8381.904	258.098	0.8897082	1.847811	0.5477977	7.554866
35664	-8121.191	-8379.419	258.2285	1.006303	1.938754	0.5371542	7.401559
35670	-8132.167	-8391.124	258.9563	0.8638873	1.938754	0.5796588	7.052154
35676	-8132.677	-8390.794	258.1168	0.8719271	1.81418	0.5646699	7.551801
35682	-8125.679	-8382.21	256.5315	0.8371671	1.87743	0.5646699	8.394973
35688	-8108.253	-8365.292	257.0394	0.908533	1.81662	0.51107	8.15177
35694	-8116.532	-8373.579	257.0477	0.908533	1.81662	0.5059673	8.15177
35700	-8123.217	-8382.069	258.8529	0.9113175	1.830009	0.5884561	7.111221
35706	-8123.698	-8382.984	259.2859	0.9383459	1.830009	0.5711184	6.877369
35712	-8126.482	-8384.773	258.2915	0.922877	1.501103	0.5280317	7.57561
35718	-8126.367	-8385.542	259.1751	0.917676	1.736418	0.5872042	6.967682
35724	-8128.423	-8388.423	260.0009	1.078625	1.755843	0.5329047	6.47261
35730	-8112.093	-8371.017	258.9237	0.8930583	1.54756	0.6369804	7.147425
35736	-8110.882	-8370.057	259.1751	0.8986563	1.554691	0.6396581	7.00443
35742	-8106.24	-8366.826	260.586	0.9400005	1.611193	0.6244672	6.208736
35748	-8118.018	-8379.178	261.1602	0.988996	1.551955	0.6112442	5.902128
35754	-8115.902	-8374.748	258.8463	0.8354175	1.621958	0.64557	7.185482
35760	-8118.926	-8378.748	259.8221	0.9351443	1.439371	0.6158879	6.699608
35766	-8121.213	-8380.124	258.9102	0.8296921	1.629119	0.4998931	7.269531
35772	-8116.332	-8375.195	258.8632	0.765068	1.519555	0.5728241	7.309395
35778	-8113.807	-8370.325	256.5188	0.7576879	1.575598	0.4889172	8.613915
35784	-8114.519	-8372.504	257.9841	0.7900596	1.717775	0.486485	7.766782
35790	-8098.698	-8356.268	257.57	0.8603496	1.717775	0.6354753	7.82869
35796	-8116.786	-8373.59	256.8039	0.7786363	1.744555	0.5122705	8.369862
35802	-8105.337	-8362.262	256.9256	0.7922475	1.661911	0.5122705	8.327103
35808	-8125.755	-8382.653	256.8976	0.7772309	1.748991	0.5032219	8.327103
35814	-8105.774	-8362.578	256.8031	0.836823	1.598788	0.5033678	8.3994
35820	-8119.08	-8377.091	258.0108	0.9056935	1.914018	0.513277	7.600521
35826	-8120.85	-8378.878	258.028	0.9243709	1.787335	0.5015131	7.633895
35832	-8116.501	-8375.414	258.9135	0.9552274	1.713781	0.4705809	7.196201
35838	-8131.594	-8389.818	258.224	0.8674775	1.607413	0.5028239	7.622567
35844	-8115.504	-8374.09	258.5868	0.8367757	1.693435	0.565193	7.360391
35850	-8140.602	-8398.205	257.6027	0.7828592	1.728638	0.6386954	7.846356
35856	-8143.824	-8400.816	256.9919	0.760989	1.728638	0.4875908	8.306516
35862	-8111.412	-8368.718	257.3061	0.8571218	1.47849	0.5218382	8.151048
35868	-8104.076	-8363.566	259.4897	0.8356376	1.605692	0.6766705	6.822274
35874	-8107.555	-8366.105	258.5507	0.8177756	1.894582	0.572326	7.315202
35880	-8105.215	-8363.588	258.3729	0.754795	1.503463	0.6341526	7.536437
35886	-8112.283	-8370.948	258.6645	0.8273858	1.659114	0.5849722	7.320249
35892	-8110.166	-8369.257	259.0911	0.8824014	2.066525	0.5849722	6.925018
35898	-8117.254	-8375.222	257.9681	0.8658378	1.537814	0.6555748	7.664467
35904	-8126.66	-8385.457	258.7967	0.8923545	1.866317	0.6066496	7.125188
35910	-8137.886	-8395.189	257.3034	0.7759897	1.462255	0.5796705	8.154576
35916	-8127.995	-8386.416	258.4206	0.850694	1.462255	0.5796705	7.517976
35922	-8113.439	-8372.784	259.3445	0.9177812	1.49474	0.5895324	6.964896
35928	-8121.099	-8379.027	257.9279	0.821058	1.463188	0.5481958	7.822528
35934	-8127.766	-8385.632	257.866	0.7668753	1.589323	0.5481958	7.835744
35940	-8131.806	-8388.603	256.7969	0.7896228	1.521182	0.5481958	8.419133
35946	-8139.507	-8397.312	257.8043	0.8334109	1.521182	0.4667816	7.930318
35952	-8125.469	-8384.429	258.9592	0.8803589	1.519444	0.5414219	7.221812
35958	-8122.99	-8381.275	258.2846	0.7767236	1.409289	0.5414219	7.683116
35964	-8134.044	-8391.179	257.1349	0.8261178	1.600096	0.5414219	8.195612
35970	-8125.754	-8384.903	259.1484	0.8146496	1.675658	0.5414219	7.09667
35976	-8119.734	-8378.451	258.7167	0.8119308	1.675658	0.5414219	7.330083
35982	-8125.079	-8383.806	258.7267	0.8010772	1.675658	0.5475478	7.325415
35988	-8125.923	-8384.583	258.6594	0.8743188	1.693377	0.5361568	7.325415
35994	-8120.535	-8378.254	257.719	0.8491472	1.777945	0.6068672	7.75576
36000	-8127.95	-8385.576	257.6263	0.7354116	1.777945	0.5904907	7.878759
36006	-8122.775	-8381.028	258.253	0.7482824	1.772549	0.5571138	7.565493
36012	-8118.97	-8376.076	257.1056	0.7841541	1.772549	0.5918802	8.131225
36018	-8116.562	-8373.86	257.2985	0.8101879	1.600749	0.5241813	8.131225
36024	-8124.2	-8381.759	257.5586	0.8656201	1.674867	0.5849395	7.88603
36030	-8107.906	-8366.361	258.4549	0.8694726	1.674867	0.5122428	7.464829
36036	-8124.209	-8382.525	258.3158	0.8750503	1.744773	0.5122428	7.511517
36042	-8119.708	-8377.308	257.5996	0.8495294	1.742462	0.5122428	7.908947
36048	-8114.966	-8371.997	257.0309	0.8215088	1.658746	0.5321539	8.239687
36054	-8113.779	-8370.899	257.1201	0.8865136	1.658746	0.4619481	8.219727
36060	-8130.943	-8388.826	257.8823	0.8045862	1.452088	0.4861296	7.913717
36066	-8124.673	-8381.827	257.1544	0.8059489	1.452088	0.6613887	8.160226
36072	-8119.049	-8376.392	257.3439	0.7344854	1.563392	0.5255831	8.160226
36078	-8117.088	-8375.158	258.0698	0.8083284	1.563392	0.5708626	7.695941
36084	-8132.722	-8390.609	257.8878	0.8638049	1.837814	0.5705242	7.666001
36090	-8119.873	-8377.729	257.8558	0.7514367	1.589818	0.5708626	7.83074
36096	-8119.348	-8375.813	256.4658	0.7279278	1.593726	0.5708626	8.581939
36102	-8110.242	-8368.342	258.0996	0.7851572	1.593726	0.6364826	7.630123
36108	-8127.37	-8383.901	256.5311	0.7838137	1.538191	0.6364826	8.488037
36114	-8144.395	-8402.776	258.3812	0.9102792	1.690555	0.5608129	7.435865
36120	-8131.379	-8389.532	258.1525	0.9215941	1.690555	0.5608129	7.55231
36126	-8124.713	-8384.35	259.6373	0.9435	1.690555	0.5608129	6.74225
36132	-8114.965	-8373.948	258.9826	0.8596428	1.690555	0.5809144	7.123913
36138	-8120.611	-8380.339	259.7286	0.8937453	1.575243	0.5809144	6.746276
36144	-8128.431	-8387.578	259.1468	0.9894599	1.797401	0.4645687	7.028695
36150	-8118.942	-8377.621	258.6791	0.8484412	1.756894	0.4645687	7.369816
36156	-8103.218	-8360.074	256.8553	0.8506209	1.756894	0.4893164	8.320132
36162	-8109.274	-8368.189	258.9148	0.8171901	1.497252	0.7108578	7.159494
36168	-8110.867	-8369.113	258.2463	0.797458	1.912684	0.5797925	7.47743
36174	-8112.678	-8371.381	258.7035	0.9576459	1.915856	0.5735797	7.150025
36180	-8114.664	-8371.542	256.8776	0.8435793	1.544951	0.5049354	8.375135
36186	-8115.303	-8372.376	257.0724	0.7947223	1.619383	0.5382909	8.241053
36192	-8109.175	-8366.473	257.2981	0.780749	1.396712	0.5079106	8.241053
36198	-8115.223	-8372.906	257.6834	0.7906759	1.539297	0.5079106	7.973691
36204	-8122.426	-8379.743	257.3169	0.8533041	1.679232	0.6830025	7.946772
36210	-8113.821	-8371.338	257.5168	0.8364061	1.770248	0.5165674	7.946772
36216	-8111.346	-8370.057	258.7106	0.8612814	1.667112	0.550326	7.302543
36222	-8114.494	-8373.939	259.4445	0.8431228	1.516589	0.6096202	6.926887
36228	-8101.927	-8360.846	258.9187	0.8901209	1.476622	0.6242891	7.189132
36234	-8113.533	-8373.287	259.7546	0.9063321	1.377695	0.5818962	6.803995
36240	-8117.89	-8376.49	258.6005	0.8554559	1.61093	0.5818962	7.359756
36246	-8108.68	-8367.341	258.6605	0.7658618	1.61093	0.5884191	7.370449
36252	-8105.193	-8363.06	257.8668	0.7341725	1.584053	0.625874	7.793435
36258	-8114.382	-8372.338	257.9555	0.7439093	1.584053	0.5587847	7.793435
36264	-8129.084	-8387.441	258.3577	0.8086218	1.60898	0.5417785	7.548455
36270	-8112.406	-8371.095	258.6896	0.8499703	1.60898	0.5417785	7.348387
36276	-8118.337	-8378.009	259.6722	0.8799605	1.615702	0.5868312	6.764121
36282	-8114.924	-8374.073	259.1498	0.9413127	1.81428	0.5126516	7.00375
36288	-8106.988	-8366.012	259.0238	0.9422423	1.627144	0.491039	7.156668
36294	-8114.454	-8374.305	259.8517	0.8617079	1.764149	0.4896342	6.705884
36300	-8105.277	-8364.757	259.4796	0.9491544	1.69742	0.5423851	6.837142
36306	-8108.225	-8368.039	259.814	0.9562159	1.499517	0.5496953	6.721455
36312	-8104.295	-8362.612	258.3173	0.9131782	1.818893	0.5496953	7.432996
36318	-8122.411	-8380.755	258.3442	0.9181419	1.818893	0.6188115	7.360929
36324	-8117.965	-8376.529	258.5646	0.8702391	1.561479	0.6188115	7.360929
36330	-8119.161	-8377.645	258.4838	0.7956603	1.792049	0.6188115	7.360929
36336	-8111.76	-8370.454	258.694	0.8365607	1.516834	0.5770845	7.359446
36342	-8116.275	-8374.751	258.4757	0.8292897	1.504798	0.5239525	7.529093
36348	-8111.777	-8370.607	258.8293	0.817327	1.504798	0.5239525	7.345969
36354	-8114.683	-8372.501	257.8179	0.817327	1.568321	0.6568721	7.758116
36360	-8117.677	-8375.321	257.6439	0.7887522	1.747228	0.5541448	7.880697
36366	-8098.427	-8356.247	257.8193	0.8788831	1.609291	0.5007875	7.833895
36372	-8096.086	-8353.251	257.1653	0.7644779	1.68157	0.5007875	8.217302
36378	-8103.845	-8360.824	256.9784	0.7434905	1.587657	0.5007875	8.362236
36384	-8107.204	-8364.139	256.9347	0.7219238	1.649517	0.5145139	8.362236
36390	-8107.012	-8365.121	258.1088	0.8310324	1.649517	0.5597083	7.639939
36396	-8106.291	-8363.097	256.8065	0.7776095	1.495517	0.5597083	8.420996
36402	-8110.073	-8369.154	259.0808	0.9397627	1.495517	0.5597083	7.118739
36408	-8108.604	-8368.194	259.5902	0.9038092	1.598847	0.5597083	6.823825
36414	-8120.066	-8379.27	259.2047	0.9391124	1.697409	0.5597083	6.976332
36420	-8126.276	-8384.154	257.8777	0.9046848	1.697409	0.5597083	7.706829
36426	-8132.594	-8389.235	256.6406	0.9331291	1.697409	0.5440681	8.364154
36432	-8116.121	-8375.208	259.0873	0.8929031	1.594314	0.5860506	7.08103
36438	-8111.196	-8369.429	258.233	0.8421061	1.601883	0.5704257	7.576391
36444	-8119.53	-8378.207	258.6764	0.8059833	1.634679	0.6124714	7.312805
36450	-8127.075	-8385.378	258.3035	0.8299755	1.460485	0.6639977	7.528404
36456	-8119.171	-8376.956	257.7853	0.8038471	1.552108	0.5924417	7.837555
36462	-8114.39	-8371.457	257.0672	0.7257734	1.795121	0.5924417	8.17464
36468	-8126.035	-8385.066	259.0303	0.8228876	1.572567	0.6126101	7.136813
36474	-8133.414	-8391.452	258.0376	0.8004187	1.760035	0.6104413	7.614874
36480	-8118.874	-8377.128	258.2541	0.823627	2.035422	0.5260459	7.464614
36486	-8123.357	-8381.787	258.4295	0.7857517	1.972879	0.5260459	7.41055
36492	-8104.64	-8363.682	259.0423	0.8342982	1.691276	0.5260459	7.150587
36498	-8111.848	-8369.857	258.0088	0.735275	1.454513	0.5535539	7.824198
36504	-8119.026	-8377.53	258.5038	0.8352619	1.454513	0.5535539	7.505969
36510	-8115.659	-8373.094	257.4354	0.7847256	1.454513	0.5386824	8.116063
36516	-8121.412	-8379.426	258.0145	0.732507	1.720063	0.5386824	7.735106
36522	-8128.272	-8386.864	258.5916	0.8742525	1.873815	0.5386824	7.29749
36528	-8123.168	-8381.929	258.7611	0.8009414	1.533411	0.5386824	7.36766
36534	-8111.802	-8370.428	258.6261	0.8652899	1.616542	0.5386824	7.374049
36540	-8118.557	-8376.338	257.7807	0.8112112	1.744277	0.5386824	7.809528
36546	-8126.57	-8385.207	258.6372	0.8759756	1.709055	0.4885043	7.372376
36552	-8114.902	-8372.568	257.6659	0.7954364	1.438283	0.572243	7.966483
36558	-8123.915	-8381.238	257.3231	0.7954364	1.438283	0.4901626	8.218612
36564	-8117.16	-8375.346	258.1858	0.7907502	1.540867	0.50593	7.706501
36570	-8122.707	-8380.45	257.7431	0.8546386	1.666343	0.50593	7.862143
36576	-8123.573	-8382.251	258.6778	0.764793	1.544615	0.50593	7.455546
36582	-8124.305	-8382.459	258.154	0.8635374	1.317686	0.50593	7.775607
36588	-8128.52	-8386.719	258.1992	0.8183776	1.317686	0.50593	7.775607
36594	-8113.969	-8372.898	258.9292	0.9366779	1.709144	0.513982	7.160417
36600	-8119.439	-8378.846	259.4069	0.9301979	1.709144	0.4717326	6.944818
36606	-8122.944	-8383.456	260.5124	0.8594214	1.850614	0.5220787	6.290661
36612	-8118.49	-8377.436	258.9465	0.7422615	1.686027	0.5479635	7.234893
36618	-8119.806	-8379.216	259.4102	0.8958137	1.686027	0.5668902	6.887176
36624	-8113.894	-8373.802	259.9085	0.9379896	1.902736	0.5201277	6.559759
36630	-8116.654	-8376.499	259.8447	0.9027256	1.841553	0.5528936	6.605912
36636	-8122.922	-8381.821	258.899	0.8340532	1.819894	0.4960906	7.20905
36642	-8128.782	-8388.842	260.0599	0.8811842	1.495765	0.6865605	6.524929
36648	-8126.952	-8385.281	258.3291	0.952009	1.626758	0.6989776	7.360387
36654	-8127.355	-8385.709	258.3537	0.8327907	1.420526	0.5127458	7.63598
36660	-8129.392	-8387.985	258.593	0.8559055	1.518699	0.5385012	7.434193
36666	-8136.385	-8395.282	258.8975	0.9132498	1.615414	0.5389886	7.202738
36672	-8119.935	-8379.672	259.7369	0.9336049	1.615414	0.5844776	6.70218
36678	-8135.539	-8393.966	258.4277	0.8462352	1.443032	0.6709605	7.45521
36684	-8131.937	-8389.737	257.8	0.8060955	1.443032	0.7267172	7.773697
36690	-8138.193	-8395.897	257.7046	0.7444465	1.618928	0.683495	7.819545
36696	-8126.922	-8386.801	259.8791	0.8451762	1.722289	0.5543148	6.658694
36702	-8129.009	-8387.713	258.7037	0.8310399	1.736114	0.5543148	7.294503
36708	-8110.737	-8367.45	256.7121	0.7210759	1.736114	0.541073	8.427755
36714	-8128.427	-8386.879	258.4522	0.8015758	1.633403	0.5359304	7.497492
36720	-8127.32	-8384.845	257.5248	0.7774423	1.637332	0.5033491	8.03259
36726	-8118.203	-8375.782	257.5793	0.7269223	1.591396	0.5205044	8.03259
36732	-8126.899	-8384.094	257.1956	0.9018163	1.746086	0.498674	8.107115
36738	-8132.113	-8389.421	257.3078	0.8383195	1.672701	0.498674	8.107115
36744	-8133.718	-8392.49	258.7722	0.8181534	1.361692	0.5945158	7.376673
36750	-8127.988	-8386.824	258.8363	0.9237001	1.491161	0.5639915	7.257019
36756	-8114.684	-8372.324	257.6397	0.8971558	1.571733	0.5639915	7.8807
36762	-8109.393	-8368.452	259.0587	0.9167329	1.930834	0.5639915	6.983838
36768	-8121.692	-8378.229	256.5376	0.8235931	1.745345	0.5639915	8.444052
36774	-8115.794	-8374.435	258.6412	0.8266668	1.745377	0.5639915	7.319197
36780	-8119.803	-8377.706	257.9036	0.8359039	1.552141	0.5040679	7.830487
36786	-8120.346	-8377.395	257.0485	0.8648786	1.552141	0.5775197	8.209664
36792	-8110.027	-8367.153	257.1261	0.8420883	1.719947	0.5013814	8.182707
36798	-8119.074	-8379.436	260.3622	0.9596693	1.42106	0.4823283	6.513863
36804	-8110.185	-8367.161	256.9754	0.7809006	1.42106	0.4823283	8.425281
36810	-8110.51	-8367.691	257.1815	0.81199	1.438966	0.5796809	8.209627
36816	-8113.613	-8370.829	257.2163	0.81199	1.329394	0.5796809	8.236698
36822	-8112.997	-8372.06	259.063	0.784964	1.312041	0.5796809	7.271551
36828	-8122.688	-8381.371	258.6834	0.8478837	1.312041	0.6948946	7.355306
36834	-8130.567	-8389.985	259.4182	0.9112948	1.569486	0.6153186	6.879445
36840	-8123.723	-8382.253	258.5294	0.9303883	1.506834	0.6365879	7.355306
36846	-8118.628	-8378.203	259.5757	0.9383099	1.942893	0.5571253	6.695013
36852	-8131.374	-8390.893	259.5183	0.8632803	1.801351	0.6785102	6.720301
36858	-8123.784	-8382.441	258.657	0.8305409	1.55	0.6857507	7.287861
36864	-8112.057	-8369.966	257.9095	0.8391205	1.55	0.530574	7.803579
36870	-8112.275	-8370.22	257.9448	0.8616885	1.55	0.530574	7.772611
36876	-8125.365	-8383.928	258.5631	0.8257985	1.492496	0.6446054	7.393007
36882	-8132.87	-8391.38	258.5096	0.8669236	1.4409	0.5456826	7.497922
36888	-8144.763	-8401.941	257.1773	0.814788	1.780931	0.5456826	8.111008
36894	-8147.241	-8406.27	259.0286	0.8889001	1.520263	0.6811636	7.071554
36900	-8126.697	-8386.143	259.4456	0.9028974	1.520263	0.5290352	6.958247
36906	-8115.062	-8374.97	259.9084	0.948719	1.55161	0.563751	6.642443
36912	-8122.83	-8383.601	260.7714	0.9742806	1.572517	0.563751	6.152389
36918	-8131.202	-8390.769	259.5671	0.9066721	1.723764	0.594973	6.76056
36924	-8125.694	-8384.638	258.9447	0.9128559	1.723764	0.4580062	7.210466
36930	-8129.379	-8388.223	258.8439	0.9440506	1.520576	0.5888087	7.210466
36936	-8123.577	-8383.428	259.8504	0.9708841	1.651173	0.5538758	6.6324
36942	-8124.76	-8384.704	259.9445	0.9287026	1.651173	0.5208332	6.6324
36948	-8124.871	-8384.299	259.4274	0.9447414	1.506469	0.4792217	6.995018
36954	-8126.051	-8384.263	258.2119	0.9127104	1.506469	0.4905109	7.65431
36960	-8134.796	-8393.478	258.682	0.9434781	1.654192	0.4739616	7.345206
36966	-8133.435	-8390.799	257.3638	0.8985912	1.662562	0.4739616	8.070994
36972	-8126.383	-8385.255	258.872	0.85681	1.705643	0.5037736	7.244254
36978	-8138.485	-8396.481	257.9967	0.8537881	1.549526	0.5037736	7.772434
36984	-8132.477	-8390.804	258.3271	0.8537881	1.769546	0.5544852	7.472495
36990	-8128.41	-8386.397	257.9869	0.802631	1.707393	0.6084667	7.660838
36996	-8115.915	-8374.731	258.8154	0.8028992	1.43631	0.5806983	7.3416
37002	-8129.377	-8386.343	256.9661	0.7880257	1.590255	0.5806983	8.277515
37008	-8128.698	-8385.907	257.2096	0.7852428	1.590255	0.6239388	8.115932
37014	-8125.771	-8382.105	256.3345	0.7223191	1.469727	0.6239388	8.661039
37020	-8124.503	-8381.804	257.3008	0.8167008	1.712102	0.563935	8.053167
37026	-8120.815	-8377.888	257.0725	0.8198262	1.745955	0.5879966	8.14209
37032	-8116.37	-8375.007	258.6365	0.8703029	1.745955	0.5374025	7.320167
37038	-8109.681	-8367.151	257.4697	0.7820239	1.745955	0.5609913	7.972082
37044	-8123.644	-8383.414	259.7699	0.8284816	1.555462	0.5916257	6.758229
37050	-8119.54	-8377.722	258.1818	0.8243596	1.614558	0.5916257	7.591727
37056	-8108.501	-8366.281	257.7803	0.8184464	1.533721	0.5916257	7.840089
37062	-8110.315	-8369.519	259.204	0.8795672	1.642711	0.707829	6.916832
37068	-8115.783	-8374.516	258.7328	0.7970501	1.725404	0.707829	7.184965
37074	-8112.12	-8370.491	258.3712	0.7804371	1.524574	0.5799859	7.557204
37080	-8116.627	-8375.479	258.852	0.7362546	1.681497	0.5799859	7.264402
37086	-8123.788	-8380.166	256.3776	0.6915467	1.690916	0.5799859	8.605503
37092	-8119.222	-8375.485	256.2633	0.8110751	1.535592	0.6518728	8.605503
37098	-8115.326	-8372.89	257.5634	0.7538263	1.649307	0.6518728	7.901532
37104	-8116.15	-8374.464	258.3134	0.7838649	1.417524	0.6518728	7.574089
37110	-8117.769	-8376.844	259.0752	0.8198417	1.715871	0.6518728	7.031977
37116	-8112.661	-8371.351	258.6894	0.8115264	1.715871	0.6133614	7.272826
37122	-8133.923	-8391.086	257.1622	0.8276722	1.814441	0.535553	8.109242
37128	-8134.387	-8393.299	258.9124	0.9670638	1.814441	0.535553	7.097872
37134	-8129.4	-8389.474	260.074	0.9641164	1.809052	0.535553	6.474238
37140	-8118.952	-8378.469	259.5168	0.9501914	1.778997	0.4633161	6.858047
37146	-8119.393	-8377.617	258.2243	0.9016847	1.543551	0.5210856	7.612357
37152	-8121.762	-8378.946	257.1842	0.8345385	1.92857	0.521104	8.068529
37158	-8133.3	-8391.128	257.8288	0.9846516	1.92857	0.5259068	7.640067
37164	-8120.386	-8379.177	258.7909	0.9114484	1.92857	0.5047034	7.181818
37170	-8115.185	-8373.537	258.3518	0.8656576	1.8636	0.4695655	7.4951
37176	-8119.676	-8378.079	258.4035	0.8384575	1.645883	0.5408664	7.4951
37182	-8124.779	-8383.23	258.451	0.8908023	1.477853	0.5536117	7.4951
37188	-8142.505	-8400.916	258.4108	0.8747043	1.611327	0.5536117	7.473925
37194	-8123.51	-8380.959	257.4492	0.8447275	1.817922	0.5536117	7.93095
37200	-8118.347	-8376.815	258.468	0.7769403	1.701172	0.5536117	7.46293
37206	-8120.228	-8378.44	258.2126	0.8553566	1.826016	0.5536117	7.514433
37212	-8132.861	-8390.452	257.5909	0.8285175	1.826016	0.5485764	7.865375
37218	-8136.139	-8396.277	260.1372	0.8800079	1.939135	0.5353577	6.442212
37224	-8132.735	-8391.825	259.0901	0.9088585	1.904905	0.5080463	7.027055
37230	-8124.855	-8384.031	259.1762	0.8438031	1.80016	0.5973746	6.976683
37236	-8126.297	-8385.558	259.2612	0.8436763	1.670705	0.5973746	6.976683
37242	-8112.721	-8370.971	258.2503	0.8210115	1.670705	0.5316111	7.58526
37248	-8125.582	-8385.105	259.5236	0.8474534	1.791847	0.5526163	6.826475
37254	-8120.946	-8380.04	259.0935	0.8753136	1.699677	0.5526163	7.075609
37260	-8118.404	-8377.376	258.9718	0.9396203	1.77052	0.4815983	7.143225
37266	-8122.101	-8380.076	257.9757	0.7813397	1.703697	0.6400051	7.655688
37272	-8118.582	-8375.61	257.0279	0.7671368	1.73289	0.5271521	8.248102
37278	-8136.41	-8392.99	256.5794	0.7916033	1.535654	0.5824705	8.500459
37284	-8131.001	-8388.199	257.1977	0.7517299	1.618969	0.5945918	8.151981
37290	-8123.287	-8381.509	258.2214	0.7997427	1.605852	0.5945918	7.584595
37296	-8105.688	-8365.149	259.4616	0.9033078	1.853128	0.6237965	6.752228
37302	-8115.788	-8375.132	259.3441	0.9133586	1.457017	0.6356034	6.947035
37308	-8116.145	-8374.055	257.9098	0.8296047	1.822207	0.5743405	7.674701
37314	-8114.39	-8372.556	258.1656	0.796006	1.633916	0.6224721	7.584599
37320	-8127.864	-8386.722	258.8581	0.880384	1.88913	0.6224721	7.078879
37326	-8129.952	-8390.638	260.6863	0.995306	1.468765	0.6224721	6.181443
37332	-8123.172	-8381.836	258.6644	0.9389478	1.653697	0.487048	7.345299
37338	-8120.88	-8378.764	257.8837	0.8638952	1.552076	0.4514038	7.874188
37344	-8130.249	-8389.228	258.9786	0.7715191	1.707661	0.5448956	7.196743
37350	-8118.27	-8377.61	259.3403	0.8955912	1.55335	0.6533436	6.907448
37356	-8112.427	-8371.428	259.0013	0.8128118	1.534403	0.6008083	7.181606
37362	-8102.538	-8360.997	258.459	0.7704244	1.534403	0.6008083	7.495355
37368	-8113.6	-8371.288	257.6883	0.7474025	1.37061	0.6613089	7.940256
37374	-8123.89	-8381.047	257.1574	0.7538938	1.770573	0.6171978	8.100917
